code_muni;2023
2605152;17188
2605202;59872
2605301;31843
2605400;21427
2605459;3167
2605509;15026
2605608;20347
2605707;30069
2605806;13672
2605905;18214
2606002;142526
2606101;28916
2606200;81055
2606309;6967
2606408;86516
2606507;17165
2606606;27346
2606705;7140
2606804;115196
2606903;11058
2607000;25740
2607109;4779
2607208;98932
2607307;29009
2607406;4352
2607505;31611
2607604;24540
2607653;34935
2607703;13791
2607752;27749
2607802;16554
2607901;644037
2607950;10247
2608008;15843
2608057;14020
2608107;27725
2608206;13269
2608255;11519
2608305;15329
2608404;13648
2608453;17981
2608503;19434
2608602;11984
2608701;14076
2608750;24088
2608800;39582
2608909;56510
2609006;23879
2609105;11284
2609154;25432
2609204;9359
2609303;14166
2609402;55292
2609501;30648
2609600;349976
2609709;21841
2609808;13613
2609907;65245
2610004;54584
2610103;7032
2610202;22991
2610301;12199
2610400;18612
2610509;28340
2610608;56665
2610707;342167
2610806;22795
2610905;62610
2611002;34161
2611101;386791
2611200;10500
2611309;25464
2611408;13857
2611507;17928
2611533;6554
2611606;1488920
2611705;20641
2611804;33507
2611903;20009
2612000;10887
2612109;5727
2612208;62372
2612307;13836
2612406;18624
2612455;13841
2612471;11567
2612505;98254
2612554;12106
2612604;40578
2612703;14013
2612802;10244
2612901;13113
2613008;49370
2613107;37126
2613206;23817
2613305;19854
2613404;18825
2613503;34843
2613602;31004
2613701;111249
2613800;16677
2613909;92228
2614006;18207
2614105;32729
2614204;37596
2614303;10540
2614402;5271
2614501;64183
2614600;27623
2614709;13738
2614808;23902
2614857;23561
2615003;24736
2615102;6653
2615201;8920
2615300;46147
2615409;41137
2615508;13867
2615607;30321
2615706;14705
2615805;25536
2615904;7985
2616001;16872
2616100;9169
2616183;7558
2616209;21959
2616308;26355
2616407;134084
2616506;11611
2700102;19174
2700201;13966
2700300;234696
2700409;37512
2700508;16365
2700607;7944
2700706;16774
2700805;4722
2700904;5787
2701001;21187
2701100;9603
2701209;10477
2701308;16359
2701357;6665
2701407;32106
2701506;8143
2701605;15376
2701704;14817
2701803;8999
2701902;5910
2702009;10810
2702108;15717
2702207;5581
2702306;50414
2702355;24686
2702405;51318
2702504;9721
2702553;15429
2702603;22712
2702702;3963
2702801;9618
2702900;36238
2703007;13731
2703106;24594
2703205;21721
2703304;15167
2703403;5083
2703502;5352
2703601;9219
2703700;4985
2703759;9470
2703809;17150
2703908;4092
2704005;23907
2704104;18457
2704203;24740
2704302;957916
2704401;17503
2704500;32174
2704609;9534
2704708;60370
2704807;13679
2704906;3155
2705002;21861
2705101;23857
2705200;15405
2705309;4845
2705408;7184
2705507;25187
2705606;10119
2705705;20715
2705804;8349
2705903;4306
2706000;10824
2706109;11446
2706208;4325
2706307;71574
2706406;23823
2706422;10573
2706448;13835
2706505;13804
2706604;6576
2706703;58593
2706802;15908
2706901;35370
2707008;2731
2707107;22609
2707206;12728
2707305;24071
2707404;9295
2707503;19846
2707602;11080
2707701;93927
2707800;6474
2707909;6919
2708006;46087
2708105;11323
2708204;6425
2708303;20813
2708402;30604
2708501;30873
2708600;51990
2708709;8482
2708808;31730
2708907;24278
2708956;12303
2709004;5796
2709103;19032
2709152;38053
2709202;23695
2709301;59280
2709400;23972
2800100;2170
2800209;20131
2800308;602757
2800407;10318
2800506;18081
2800605;41511
2800670;24636
2800704;7841
2801009;18149
2801108;3791
2801207;26834
2801306;31645
2801405;19939
2801504;13853
2801603;5391
2801702;17100
2801900;3824
2802007;4340
2802106;65078
2802205;6017
2802304;14530
2802403;11095
2802502;3037
2802601;5838
2802700;8321
2802809;16549
2802908;103440
2803005;40678
2803104;4745
2803203;34411
2803302;16209
2803401;13407
2803500;101579
2803609;23975
2803708;6838
2803807;3579
2803906;11533
2804003;15719
2804102;11050
2804201;14356
2804300;7822
2804409;16426
2804458;9232
2804508;41147
2804607;24996
2804706;6268
2804805;192330
2804904;12502
2805000;2778
2805109;7396
2805208;5677
2805307;7913
2805406;33439
2805505;21794
2805604;26576
2805703;26618
2805802;18313
2805901;8748
2806008;17033
2806107;9295
2806206;20279
2806305;13616
2806404;7346
2806503;3937
2806602;11092
2806701;95612
2806800;10327
2806909;3243
2807006;3434
2807105;42578
2807204;7834
2807303;3274
2807402;50905
2807501;12012
2807600;23917
2900108;7301
2900207;17639
2900306;13795
2900355;14201
2900405;14497
2900504;10604
2900603;4447
2900702;151055
2900801;24530
2900900;5218
2901007;36521
2901106;24138
2901155;15137
2901205;25438
2901304;13080
2901353;15012
2901403;13732
2901502;11031
2901601;14752
2901700;11146
2901809;10862
2901908;15922
2901957;6913
2902005;13936
2902054;11557
2902104;48294
2902203;9833
2902252;10191
2902302;8677
2902401;11179
2902500;13614
2902609;18220
2902658;11958
2902708;51092
2902807;26026
2902906;36539
2903003;13836
2903102;5775
2903201;159734
2903235;13453
2903276;15203
2903300;5833
2903409;20121
2903508;18412
2903607;15146
2903706;13690
2903805;16873
2903904;65550
2903953;9730
2904001;13622
2904050;15844
2904100;19322
2904209;11024
2904308;12943
2904407;9108
2904506;11765
2904605;70510
2904704;14804
2904753;19589
2904803;6205
2904852;16559
2904902;29250
2905008;22462
2905107;10384
2905156;11266
2905206;52012
2905305;17466
2905404;17761
2905503;13080
2905602;22579
2905701;300372
2905800;30469
2905909;30671
2906006;71377
2906105;10225
2906204;24206
2906303;32683
2906402;7772
2906501;72382
2906600;13016
2906709;25247
2906808;37439
2906824;16105
2906857;10744
2906873;33235
2906899;9940
2906907;20580
2907004;8365
2907103;28869
2907202;72086
2907301;24712
2907400;3434
2907509;48148
2907558;8841
2907608;16348
2907707;10579
2907806;30749
2907905;17230
2908002;17333
2908101;19151
2908200;20800
2908309;15794
2908408;67825
2908507;35308
2908606;23654
2908705;17053
2908804;4333
2908903;26692
2909000;7546
2909109;13990
2909208;17056
2909307;32457
2909406;13063
2909505;4415
2909604;19729
2909703;13993
2909802;60348
2909901;34180
2910008;10820
2910057;71485
2910107;11884
2910206;4407
2910305;7808
2910404;19107
2910503;38098
2910602;32554
2910701;61456
2910727;113710
2910750;17896
2910776;5631
2910800;616272
2910859;17897
2910909;4873
2911006;11059
2911105;25899
2911204;32178
2911253;4360
2911303;10884
2911402;15524
2911501;5555
2911600;20605
2911659;8050
2911709;87817
2911808;19049
2911857;12687
2911907;24607
2912004;10429
2912103;21665
2912202;20785
2912301;13934
2912400;16603
2912509;13863
2912608;3725
2912707;25344
2912806;8896
2912905;18792
2913002;14637
2913101;16969
2913200;26309
